OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2664935,04092016908,COURTHOUSE DELI,316 FAYETTEVILLE ST.,,RALEIGH,NC,27601,,2015/04/20 04:00:00+00,Restaurant,18167,-78.63982973,35.7762647,M
2664936,04092018111,Cape Fear Seafood Co,832 SPRING FOREST RD,Suite 100,RALEIGH,NC,27609,(984) 242-4600,2019/06/06 04:00:00+00,Restaurant,18178,-78.62263526,35.8662752,M
2664937,04092015808,PIZZA SHACK,5621 LOUISBURG RD ,STE. 105,RALEIGH,NC,27616-5353,(919) 872-5400,2010/11/19 05:00:00+00,Restaurant,18181,-78.55796888,35.85459972,M
2664938,04092030466,Fiori Trattoria (WCID #755),3536 DAVIS DR,,MORRISVILLE,NC,27560-8819,(919) 625-3303,2020/02/13 05:00:00+00,Mobile Food Units,18186,-78.84576194,35.81812076,M
2664939,04092016189,BURGER KING #17359,851 VILLAGE WALK DR ,,HOLLY SPRINGS,NC,27540,(919) 552-0650,2012/05/31 04:00:00+00,Restaurant,18190,-78.8349912,35.63884148,M
2664940,04092030463,The Spot (WCID # 752),3704 NEW BERN AVE,,RALEIGH,NC,27610,(919) 614-1736,2020/02/07 05:00:00+00,Mobile Food Units,18199,-78.57765765,35.7968366,M
2664941,04092021493,La Tapatia Tienda Mexicana,1700 St Albans DR ,,RALEIGH,NC,27609,(919) 954-4816,2007/12/07 05:00:00+00,Food Stand,18202,-78.61051607,35.83290448,M
2664942,04092018736,Hibachi 88,675 MILLS PARK DR,,CARY,NC,27519,(919) 267-9988,2021/11/16 05:00:00+00,Restaurant,18208,-78.89712096,35.80863645,M
2664943,04092015861,Lucky 7,906 NE Maynard RD ,,CARY,NC,27513,(919) 380-7550,2011/01/10 05:00:00+00,Restaurant,18211,-78.76838489,35.80043169,M
2664944,04092015852,BANGKOK THAI,13200 NEW FALLS OF NEUSE RD ,UNIT 131,RALEIGH,NC,27614,(919) 554-7561,2010/12/22 05:00:00+00,Restaurant,18212,-78.55981965,35.9407555,M
2664945,04092016780,HARRIS TEETER #430 STARBUCKS,885 WALNUT ST ,,CARY,NC,27511,(919) 481-4251,2014/10/15 04:00:00+00,Restaurant,18219,-78.76561938,35.77485795,M
2664946,04092021762,JASON'S DELI TALLEY STUDENT UNION,2610 CATES AVE ,,RALEIGH,NC,27695,(919) 513-1602,2013/10/10 04:00:00+00,Food Stand,18224,-78.67872571,35.78448231,M
2664947,04092025239,Greyhound Bus Terminal,2210 Capital Blvd,,RALEIGH,NC,27604,(336) 926-0466,2019/01/07 05:00:00+00,Food Stand,18228,-78.61571053,35.80611321,M
2664948,04092016783,PHO 919 VIETNAMESE CUISINE,3504 DAVIS DRIVE,,MORRISVILLE,NC,27560,(919) 377-0318,2014/10/09 04:00:00+00,Restaurant,18233,-78.84576194,35.81812076,M
2664949,04092021816,HARRIS TEETER #430 - MEAT/SEAFOOD,885 WALNUT STREET,,CARY,NC,27511,(919) 481-4251,2014/10/15 04:00:00+00,Food Stand,18234,-78.76561938,35.77485795,M
2664950,04092015857,JAVA CITY,225 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(919) 865-5938,2011/01/06 05:00:00+00,Restaurant,18237,-78.64278156,35.78010694,M
2664951,04092030571,Tacos Mama Chava #3 (WCID #844),4524 wake forest RD ,,RALEIGH,NC,27609,(919) 518-6710,2021/10/08 04:00:00+00,Mobile Food Units,18214,-78.6102724,35.84291835,M
2664952,04092021793,HARRIS TEETER #236 - PRODUCE,7145 O'KELLY CHAPEL RD ,,CARY,NC,27519,,2014/06/06 04:00:00+00,Food Stand,18240,-78.88824644,35.84415135,M
2664953,04092017923,Freddy's Frozen Custard & Steakburgers #3213,11708 Retail DR ,,WAKE FOREST,NC,27587,(919) 554-9833,2018/07/23 04:00:00+00,Restaurant,18243,-78.5434927,35.96629568,M
2664954,04092014670,Golden Dragon ,2402-A Hillsborough ST ,,RALEIGH,NC,27607,(919) 834-2626,2006/06/27 04:00:00+00,Restaurant,18238,-78.6671548,35.78757138,M
2664955,04092021831,HARRIS TEETER #319 MEAT & SEAFOOD,2051 W. MILLBROOK ROAD,,RALEIGH,NC,27612,(919) 787-1364,2015/02/13 05:00:00+00,Food Stand,18247,-78.67971393,35.85737248,M
2664956,04092017516,PANERA BREAD #1938,11665 NORTHPARK DR ,,WAKE FOREST,NC,27587,(919) 263-6176,2017/01/31 05:00:00+00,Restaurant,18248,-78.54383057,35.96466469,M
2664957,04092025321,Publix #1652 Produce,417 W PEACE ST,100,RALEIGH,NC,27603-5017,(919) 755-5444,2020/09/02 04:00:00+00,Food Stand,18250,-78.64490127,35.78789475,M
2664958,04092021872,FOOD LION #2198 PRODUCE,8745 HOLLY SPRINGS RD ,,CARY,NC,27539,(919) 362-1738,2015/09/09 04:00:00+00,Food Stand,18246,-78.77348299,35.69404696,M
2664959,04092018055,Habibi Grill,1007 Method RD ,,RALEIGH,NC,27606,(919) 986-1928,2019/02/15 05:00:00+00,Restaurant,18259,-78.69350876,35.78509108,M
2664960,04092018750,Fatboys Kitchen,4511 New Bern  AVE ,,Raleigh,NC,27610,(919) 900-8986,2021/12/02 05:00:00+00,Restaurant,18260,-78.55938498,35.79875761,M
2664961,04092018469,Moomoo Cha,1350 Fifth AVE ,,GARNER,NC,27529,(919) 322-2127,2020/10/22 04:00:00+00,Restaurant,18270,-78.6218586,35.70948463,M
2664962,04092110532,Parkside Elementary School Cafeteria,332 PARKSIDE VALLEY DR,,MORRISVILLE,NC,27560,(919) 694-7888 ext. 27879,2019/06/26 04:00:00+00,Public School Lunchrooms,18271,-78.86214751,35.84264449,M
2664963,04092018660,Burger King #7810,7102 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 266-5966,2021/06/25 04:00:00+00,Restaurant,18290,-78.49170015,35.79787089,M
2664964,04092017908,Singas Famous Pizza,1004 Lower Shiloh WAY ,Suite 107,MORRISVILLE,NC,27560,(984) 219-2963,2018/07/11 04:00:00+00,Restaurant,18295,-78.8468938,35.86495038,M
2664965,04092018803,Tropical Smoothie Cafe NC 106,15 EAGLE WING WAY,,GARNER,NC,27529,,2022/02/16 05:00:00+00,Restaurant,18297,-78.58850213,35.69793142,M
2664966,04092018542,HEYDAY BREWING,5301 TIN ROOF WAY,,RALEIGH,NC,27616-6734,(919) 351-6668,2021/02/23 05:00:00+00,Restaurant,18299,-78.53898399,35.86307691,M
2664967,04092025312,Just Wingin' It,1813 Garner RD ,,RALEIGH,NC,27610,(919) 532-9707,2020/05/22 04:00:00+00,Food Stand,18304,-78.6307037,35.75696516,M
2664968,04092015817,CHOW,8311 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 841-4995,2010/11/10 05:00:00+00,Restaurant,18306,-78.68223183,35.90105252,M
2664969,04092015336,LOS TRES MAGUEYES,401 WAKE CHAPEL RD ,,FUQUAY VARINA,NC,27526,(919) 552-3957,2009/02/06 05:00:00+00,Restaurant,18308,-78.80006934,35.5907222,M
2664970,04092017899,Harris Teeter #311 Starbucks,324 Village Walk ,,Holly Springs,NC,27540,(919) 552-1596,2018/07/31 04:00:00+00,Restaurant,18307,-78.83876482,35.64060767,M
2664971,04092025432,Doak Field at Dail Park NCSU Baseball 1st Base Concession,1081 VARSITY  DR ,,RALEIGH,NC,27607,(919) 730-5187,2022/02/18 05:00:00+00,Food Stand,18312,-78.67872571,35.78448231,M
2664972,04092018073,Budacai,120 E Martin ST ,,RALEIGH,NC,27601,(919) 803-4005,2019/03/05 05:00:00+00,Restaurant,18321,-78.63713929,35.77657388,M
2664973,04092030586,Javy's Deleite (WCID #883),2201 S WILMINGTON ST ,,RALEIGH,NC,27603,(919) 291-1030,2022/07/15 04:00:00+00,Mobile Food Units,18334,-78.63902655,35.752054,M
2664974,04092017828,Panera Bread #6039,231 Grand Hill PL ,,HOLLY SPRINGS,NC,27540,,2018/04/10 04:00:00+00,Restaurant,18339,-78.84472443,35.66506502,M
2664975,04092017205,LOWES FOODS #185 DELI,1845 AVERSBORO RD ,,GARNER,NC,27529,(919) 779-9907,2015/06/05 04:00:00+00,Restaurant,18344,-78.61583871,35.68506655,M
2664976,04092025215,Boba Brew @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 538-3041,2018/08/20 04:00:00+00,Food Stand,18350,-78.6456917,35.77945516,M
2664977,04092018133,SUBWAY #17385,611 E CHATHAM ST ,,CARY,NC,27511,(919) 380-0202,2019/07/10 04:00:00+00,Restaurant,18351,-78.76618398,35.79212412,M
2664978,04092030578,Unforgettable Eats (WCID #872),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 914-1021,2022/05/04 04:00:00+00,Mobile Food Units,18359,-78.63902655,35.752054,M
2664979,04092014485,Cappolla's Pizza & Grill,1857 Aversboro RD ,,GARNER,NC,27529,(919) 661-4774,2006/01/18 05:00:00+00,Restaurant,18370,-78.61583871,35.68506655,M
2664980,04092018413,Which Wich North Hills,4120 MAIN AT NORTH HILLS  ST ,STE 140,RALEIGH,NC,27609,(919) 786-9111,2020/07/28 04:00:00+00,Restaurant,18380,-78.64297591,35.83719194,M
2664981,04092017583,RICCI'S TRATTORIA,10110 GREENLEVEL CHURCH RD ,SUITE 108,CARY,NC,27519,(919) 380-8410,2017/04/12 04:00:00+00,Restaurant,18387,-78.90107787,35.82060358,M
2664982,04092016665,CHAR GRILL/SALSARITAS,1600 JOHN BRANTLEY BLVD ,,MORRISVILLE,NC,27560,(919) 840-7170,2014/04/11 04:00:00+00,Restaurant,18391,-78.78941432,35.8696795,M
2664983,04092025243,Little Caesars Express,102 Gregson DR ,,CARY,NC,27511,(919) 481-4493,2019/02/27 05:00:00+00,Food Stand,18397,-78.80543546,35.74005711,M
2664984,04092017582,HICKORY TAVERN #29,401 VILLAGE WALK DR ,,HOLLY SPRINGS,NC,27540,(919) 557-2064,2017/04/17 04:00:00+00,Restaurant,18398,-78.83774133,35.64081684,M
2664985,04092017579,CHIPOTLE #3024,1385 N MAIN ST ,SUITE 120,FUQUAY-VARINA,NC,27526,(919) 567-0206,2017/04/18 04:00:00+00,Restaurant,18401,-78.77436557,35.59279213,M
2664986,04092018408,MOD Pizza - Wake Forest,2815  Rogers  Rd,,WAKE FOREST,NC,27587,(919) 263-1211,2020/07/27 04:00:00+00,Restaurant,18406,-78.52502096,35.95329016,M
2664987,04092025375,Combopasta,311 ASHVILLE AVE,J,CARY,NC,27518,(919) 424-7176,2021/08/03 04:00:00+00,Food Stand,18420,-78.78493778,35.73790672,M
2664988,04092025271,Fujisan @ Sam's Club,2537 S SAUNDERS ST,,RALEIGH,NC,27603,(919) 839-1700,2019/07/12 04:00:00+00,Food Stand,18422,-78.64662127,35.75036941,M
2664989,04092018071,Nancy's Pizzeria,8111-137 Creedmoor RD ,,RALEIGH,NC,27613,(919) 870-9777,2019/03/14 04:00:00+00,Restaurant,18416,-78.68081035,35.89754797,M
2664990,04092018105,Zaxby's #69201,1171 PINE PLAZA DR ,,APEX,NC,27523-6408,,2019/05/31 04:00:00+00,Restaurant,18426,-78.83219078,35.7473816,M
2664991,04092014742,Salsa Fresh #3,3588 Davis DR ,,MORRISVILLE,NC,27519,(919) 601-5375,2006/12/04 05:00:00+00,Restaurant,18430,-78.84576194,35.81812076,M
2664992,04092016716,The Wild Cook's Indian Grill,3212 Hillsborough St ,,RALEIGH,NC,27607,,2014/07/15 04:00:00+00,Restaurant,18434,-78.68001075,35.79120472,M
2664993,04092015894,DAIRY QUEEN GRILL & CHILL,631 WALNUT  ST ,,CARY,NC,27511,(919) 465-2100,2011/03/09 05:00:00+00,Restaurant,18436,-78.76677244,35.77674853,M
2664994,04092018038,Jersey Mike's Subs #3181,4205 Corners PKY ,Suite 130,RALEIGH,NC,27617,(919) 999-1539,2019/01/24 05:00:00+00,Restaurant,18443,-78.78791806,35.91890974,M
2664995,04092030390,Rosewood Bitters (WCID #678),903 N Smithfield RD ,,KNIGHTDALE,NC,27575,(704) 913-4693,2019/01/23 05:00:00+00,Mobile Food Units,18444,-78.48796476,35.79576936,M
2664996,04092018910,Big Air,6421 HILBURN DR ,,RALEIGH,NC,27613,(919) 999-3200,2022/07/14 04:00:00+00,Restaurant,18448,-78.71681143,35.86750108,M
2664997,04092018506,Shanghai Alley,1148 KILDAIRE FARM RD,,CARY,NC,27511,(919) 380-2900,2020/12/17 05:00:00+00,Restaurant,18449,-78.78364268,35.76558405,M
2664998,04092018682,Bee Banh Mi,1871 Lake Pine DR ,,CARY,NC,27511,(919) 650-3485,2021/07/15 04:00:00+00,Restaurant,18457,-78.81900108,35.74520928,M
2664999,04092021795,S & E Catering,3401 Carl Sandburg Court,,RALEIGH,NC,27610,(919) 212-8580,2014/06/10 04:00:00+00,Food Stand,18464,-78.57997193,35.78097497,M
2665000,04092017117,MY WAY TAVERN,522 ST. MARY'S ST ,,RALEIGH,NC,27605,(919) 900-8273,2015/12/04 05:00:00+00,Restaurant,18467,-78.65060422,35.78716434,M
2665001,04092018514,Urban Cafe,7810 POYNER POND CIR,Suite 100,RALEIGH,NC,27616,(919) 874-5017,2021/01/08 05:00:00+00,Restaurant,18476,-78.56916648,35.86464286,M
2665002,04092015563,HOLIDAY INN EXPRESS HOTEL & SUITES BREAKFAST,3741 THISTLE DOWN  DR ,,RALEIGH,NC,27606,(919) 854-0001,2010/01/19 05:00:00+00,Restaurant,18498,-78.69949496,35.75440071,M
2665003,04092017709,Penn Station #345,5036 Arco ST ,,Cary,NC,27519,,2017/10/12 04:00:00+00,Restaurant,18500,-78.88191924,35.83347908,M
2665004,04092017598,MCALISTERS DELI #100956,5505-104 CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 900-7846,2017/05/12 04:00:00+00,Restaurant,18503,-78.58184894,35.86077805,M
2665005,04092018800,Pizza Hut 039535,760 W WILLIAMS ST,,APEX,NC,27502,,2022/02/12 05:00:00+00,Restaurant,18531,-78.86276064,35.73803218,M
2665006,04092016243,SNACK SHOP,4101 NC-HWY 55 ,,CARY,NC,27519,(919) 380-8403,2012/09/12 04:00:00+00,Restaurant,18516,0,0,U
2665007,04092025196,Cousins Maine Lobster @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 559-2673,2018/08/01 04:00:00+00,Food Stand,18545,-78.6456917,35.77945516,M
2665008,04092017806,Penn Station East Coast Subs,3001 Hillsborough ST ,,RALEIGH,NC,27607,(984) 232-8444,2018/03/06 05:00:00+00,Restaurant,18548,-78.67702669,35.78909106,M
2665009,04092017804,Everest Kitchen,25 N Main ST ,,WENDELL,NC,27591,(919) 374-7049,2018/03/06 05:00:00+00,Restaurant,18550,-78.37019885,35.78157066,M
2665010,04092021656,WHOLE FOODS #10338 SEAFOOD,8710 SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 354-0350,2011/03/11 05:00:00+00,Food Stand,18551,-78.65023656,35.89889154,M
2665011,04092021413,Fresh Market #8 Seafood,3655 Cary PKY ,,CARY,NC,27511,(919) 481-2865,2006/10/31 04:00:00+00,Food Stand,18539,0,0,U
2665012,04092025198,The Katsu @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 213-1008,2018/08/01 04:00:00+00,Food Stand,18560,-78.6456917,35.77945516,M
2665013,04092018024,Rockin Roll Sushi Express,9650 Strickland RD ,Suite 101,RALEIGH,NC,27615,(919) 803-7926,2019/01/04 05:00:00+00,Restaurant,18561,-78.65677159,35.90420107,T
2665014,04092025199,Curry in a Hurry @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 606-4285,2018/08/01 04:00:00+00,Food Stand,18562,-78.6456917,35.77945516,M
2665015,04092021948,Circle K #23118,919 DURHAM RD ,,WAKE FOREST,NC,27587,(919) 562-7823,2016/03/02 05:00:00+00,Food Stand,18564,-78.54189381,35.97777466,M
2665016,04092018178,SmokeStacks Cafe,701 E LANE ST ,,RALEIGH,NC,27601,(919) 736-6408,2019/09/18 04:00:00+00,Restaurant,18573,-78.62913849,35.78369416,M
2665017,04092017094,J J CHINA,3607 DAVIS DR ,STE 114,MORRISVILLE,NC,27560,(919) 380-7168,2015/12/07 05:00:00+00,Restaurant,18576,-78.84976245,35.82130357,M
2665018,04092018179,Zebulon Family Restaurant,409 W Gannon AVE ,,ZEBULON,NC,27597,(919) 404-8661,2019/09/19 04:00:00+00,Restaurant,18577,-78.32295686,35.82026636,M
2665019,04092014927,DQ Grill and Chill #41656,1008 Morrisville Carpenter RD ,,MORRISVILLE,NC,27560,(919) 467-6753,2007/08/10 04:00:00+00,Restaurant,18579,-78.84488682,35.81970809,M
2665020,04092016332,ASIAN GARDEN,242 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 462-8598,2012/12/27 05:00:00+00,Restaurant,18598,-78.78057473,35.80470311,M
2665021,04092018035,Guasaca,2512-110 Hillsborough ST ,,RALEIGH,NC,27607,(919) 210-6838,2019/01/25 05:00:00+00,Restaurant,18546,-78.66868226,35.78794811,M
2665022,04092018037,Sophie's Grill and Bar,2734 NC 55 ,,CARY,NC,27519,(919) 355-2377,2019/01/24 05:00:00+00,Restaurant,18559,-78.87104808,35.78541877,M
2665023,04092016333,BAD DADDY'S BURGER BAR,111 SEABOARD AVE ,,RALEIGH,NC,27604,(919) 747-9163,2012/12/27 05:00:00+00,Restaurant,18599,-78.64016785,35.78860778,M
2665024,04092015754,Mulino,309 N DAWSON ST ,,RALEIGH,NC,27603,(919) 838-8595,2011/06/17 04:00:00+00,Restaurant,18601,-78.64347183,35.78454823,M
2665025,04092015051,Taza Grill #2,10940 Raven Ridge  RD ,,RALEIGH,NC,27614,(919) 845-7772,2008/01/25 05:00:00+00,Restaurant,18608,-78.59009973,35.90790792,M
2665026,04092030520,Tacos Mexico (WCID #811),209 E WILLIAMS ST,,APEX,NC,27502,(919) 524-5014,2021/02/09 05:00:00+00,Mobile Food Units,18613,-78.85166433,35.72667689,M
2665027,04092018569,Wendy's,4105 Wake Forest RD ,,RALEIGH,NC,27609,(919) 872-9270,2021/03/23 04:00:00+00,Restaurant,18614,-78.61367241,35.83751586,M
2665028,04092030350,Burger 21 (WCID #617),14220 Bradford Green Square ,,CARY,NC,27519,,2017/11/17 05:00:00+00,Mobile Food Units,18621,-78.84558396,35.79325638,M
2665029,04092017740,Chilango Restaurant ,2253 New Hope Church RD ,,RALEIGH,NC,27604,(919) 307-3672,2017/11/01 04:00:00+00,Restaurant,18623,-78.60062749,35.83624718,M
2665030,04092016005,HIBACHI & CO,708  N JUDD PKY ,,FUQUAY VARINA,NC,27526,(919) 552-8899,2011/09/20 04:00:00+00,Restaurant,18612,-78.80742182,35.60048611,T
2665031,04092017275,SHEETZ #600,1019 MORRISVILLE PKY ,,MORRISVILLE,NC,27560,(919) 388-0394,2016/07/07 04:00:00+00,Restaurant,18627,-78.82183146,35.80911724,M
2665032,04092141858,Friendship Christian School Concession,5510 Falls of Neuse  RD ,,RALEIGH,NC,27609,(919) 872-2133,2022/01/11 05:00:00+00,Limited Food Service,18641,-78.61430281,35.85708664,M
2665033,04092016386,BUFFALO WILD WINGS #439,121 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 577-0450,2013/03/12 04:00:00+00,Restaurant,18644,-78.84948074,35.66266499,M
2665034,04092018566,Wendy's #10533,4510 Fayetteville RD ,,RALEIGH,NC,27603,(919) 661-0667,2021/03/24 04:00:00+00,Restaurant,18646,-78.6554245,35.71891126,M
2665035,04092016391,MOE'S SOUTHWEST GRILL #838,770  W WILLIAMS ST ,,APEX,NC,27502,(919) 303-0061,2013/03/20 04:00:00+00,Restaurant,18648,-78.86276064,35.73803218,M
2665036,04092018348,Subway #2017,"6320  Capital Blvd, Ste 133",,RALEIGH,NC,27616,(919) 878-1777,2020/04/14 04:00:00+00,Restaurant,18663,-78.57847002,35.87073633,M
2665037,04092014686,Longhorn Steakhouse #277,1411 Beaver Creek Commons DR ,,APEX,NC,27502,(919) 303-4889,2006/09/22 04:00:00+00,Restaurant,18670,-78.88386002,35.74686627,M
2665038,04092018920,Brier Creek Beer Garden,8521 Brier Creek PKY ,STE 101,RALEIGH,NC,27617,(919) 748-3900,2022/07/29 04:00:00+00,Restaurant,18684,-78.78334789,35.90685484,M
2665039,04092018582,Wendy's,1900 LAKE PINE DR ,,APEX,NC,27602,(919) 387-8640,2021/03/24 04:00:00+00,Restaurant,18685,-78.82229737,35.74322253,M
2665040,04092030589,Mad Pita  (WCID #886),2648 Timber DR ,2648 Timber Dr. Garner NC 27529 ,Garner,NC,27529,(919) 758-2102,2022/08/12 04:00:00+00,Mobile Food Units,18687,-78.63679241,35.71604965,M
2665041,04092017507,COCINA MEXICANA LA PENA DE HOREB,2125 TEN TEN RD ,,APEX,NC,27539,,2017/01/27 05:00:00+00,Restaurant,18692,-78.81811355,35.72082607,M
2665042,04092016096,SHEETZ #481,505 WENDELL  BLVD ,,WENDELL,NC,27591,(919) 365-9032,2012/01/30 05:00:00+00,Restaurant,18694,-78.42070654,35.80408982,M
2665043,04092040285,BACKYARD BISTRO PUSHCART (WCID #444),201 SOCCER PARK  DR ,WAKEFIELD SOCCER PARK,CARY,NC,27513,(919) 621-2168,2013/02/04 05:00:00+00,Pushcarts,18698,-78.75430206,35.78579776,M
2665044,04092018183,L.A. Horchateria Coffee Shop,2261 NEW HOPE CHURCH RD,,RALEIGH,NC,27604,(919) 809-8201,2019/09/24 04:00:00+00,Restaurant,18704,-78.60062749,35.83624718,M
2665045,04092021805,Lowes Foods #190 Deli,930 HIGH HOUSE RD,,CARY,NC,27513-3574,(919) 467-4441,2014/07/03 04:00:00+00,Food Stand,18706,-78.82691458,35.788417,M
2665046,04092030579,BiscuitYo (WCID #875),1600 OLIVE CHAPEL RD ,,APEX,NC,27502,(919) 457-3883,2022/05/13 04:00:00+00,Mobile Food Units,18709,-78.89057959,35.73814116,T
2665047,04092018000,Vegan Community Kitchen,803 E Williams ST ,,Apex,NC,27502,(919) 372-5027,2018/12/14 05:00:00+00,Restaurant,18711,-78.84409397,35.72219673,M
2665048,04092017465,THE EMPANADA FACTORY,2010 S MAIN ST ,STE 406,WAKE FOREST,NC,27587,(984) 235-4239,2016/11/29 05:00:00+00,Restaurant,18723,-78.53283484,35.94957648,M
2665049,04092017994,Buldaegi BBQ House,2470 Walnut ST ,,CARY,NC,27518,(919) 703-0400,2018/12/07 05:00:00+00,Restaurant,18726,-78.74427315,35.75323584,M
2665050,04092030511,El Toluco #2 (WCID #781),4320 TEN TEN RD,Valero Gas Station,APEX,NC,27539-9176,(919) 593-9904,2021/01/11 05:00:00+00,Mobile Food Units,18737,-78.7728994,35.6951135,M
2665051,04092025366,Dampf Good BBQ @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610,(847) 387-7469,2021/06/24 04:00:00+00,Food Stand,18783,-78.56954783,35.79505367,M
2665052,04092021966,SPEEDWAY #8291,100 BROAD ST ,,FUQUAY-VARINA,NC,27526,(919) 557-9480,2016/05/19 04:00:00+00,Food Stand,18727,-78.80112909,35.59923488,M
2665053,04092016366,SAINTS AND SCHOLARS IRISH PUB,909 SPRING FOREST RD ,STE 106,RALEIGH,NC,27609,(919) 878-8828,2013/01/30 05:00:00+00,Restaurant,18788,-78.62312587,35.86765935,M
2665054,04092017012,CAROLINA SUSHI & ROLL,5951-107 POYNER VILLAGE PKY ,,RALEIGH,NC,27616,(919) 981-5835,2015/08/28 04:00:00+00,Restaurant,18728,-78.57030208,35.86511564,M
2665055,04092030497,Mezquite Valley (WCID #788),2201 S Wilmington St,,RALEIGH,NC,27603,(911) 412-4121,2020/10/02 04:00:00+00,Mobile Food Units,18799,-78.63902655,35.752054,M
2665056,04092018364,China House,7063 Knightdale Blvd,,KNIGHTDALE,NC,27545,(919) 217-4484,2020/05/14 04:00:00+00,Restaurant,18815,-78.49327225,35.79797229,M
2665057,04092017981,Domino's #4464,4112-120 PLEASANT VALLEY RD ,,RALEIGH,NC,27612,(919) 783-5500,2018/11/19 05:00:00+00,Restaurant,18780,-78.70411749,35.8601067,M
2665058,04092014650,Greek Fiesta at Brier Creek,8521 Brier Creek PKY ,Ste 109,RALEIGH,NC,27617,(919) 544-3388,2006/07/28 04:00:00+00,Restaurant,18816,-78.78334789,35.90685484,M
2665059,04092030484,Sir Walter Street Tacos & Burgers (WCID #774),2930 Capital  BLVD ,,RALEIGH,NC,27604,(919) 285-9205,2020/07/06 04:00:00+00,Mobile Food Units,18817,-78.59396263,35.81923365,M
2665060,04092018580,Wendy's,8000 Pooler RD ,,RALEIGH,NC,27617,(919) 293-1814,2021/03/23 04:00:00+00,Restaurant,18782,-78.78423163,35.91169976,M
2665061,04092017884,9.19 Island Cuisine,13654 Capital BLVD Suite 108,,WAKE FOREST,NC,27587,(919) 556-3647,2018/07/03 04:00:00+00,Restaurant,18824,-78.51867461,36.00548951,M
2665062,04092018585,Wendy's,4023 Davis DR ,,MORRISVILLE,NC,27560,(919) 460-3966,2021/03/24 04:00:00+00,Restaurant,18854,-78.85701392,35.83814971,M
2665063,04092018286,BAGELS & BAO,2400 JOHN BRANTLEY BLVD ,RDU TERMINAL 2,MORRISVILLE,NC,27560,(919) 840-4475,2020/01/03 05:00:00+00,Restaurant,18868,-78.78941432,35.8696795,M
2665064,04092018207,NAFKOT ETHIOPIAN RESTAURANT,2109-146 AVENT FERRY RD ,,RALEIGH,NC,27606-2198,(919) 886-8815,2019/10/28 04:00:00+00,Restaurant,18808,-78.67658538,35.77936846,M
2665065,04092017660,TASTE OF CHINA,14460 FALLS OF NEUSE RD ,SUITE 177,RALEIGH,NC,27614,(919) 488-3737,2017/08/11 04:00:00+00,Restaurant,18869,-78.54362008,35.94386602,M
2665066,04092018129,NoRa Cafe,12333 STRICKLAND RD ,SUITE 100,RALEIGH,NC,27613,(919) 232-8321,2019/06/17 04:00:00+00,Restaurant,18870,-78.7027985,35.90556189,M
2665067,04092021881,FOOD LION #1589 PRODUCE,3417 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 577-0555,2015/09/15 04:00:00+00,Food Stand,18871,-78.7258865,35.62516136,M
2665068,04092030539,Oak City Deli & Grill (WCID #829),5016 COMMONS HILL DR ,,CARY,NC,27519,(919) 462-8316,2021/05/24 04:00:00+00,Mobile Food Units,18877,-78.87216538,35.80199412,M
2665069,04092017770,Hampton Inn - Foodservice,405 Hinton Oaks BLVD ,,KNIGHTDALE,NC,27545,(919) 217-6810,2017/12/15 05:00:00+00,Restaurant,18882,-78.51115065,35.80022216,M
2665070,04092017766,Starbuck's Target #961,2021 Walnut ST ,,Cary,NC,27511,(919) 233-4451,2017/12/19 05:00:00+00,Restaurant,18886,-78.73860862,35.75778819,M
2665071,04092018162,3 Olives Pizza & Deli,1493 GARNER STATION BLVD,,RALEIGH,NC,27603,(919) 777-3530,2019/08/27 04:00:00+00,Restaurant,18891,-78.65539938,35.7237412,M
2665072,04092018516,Triangle Wine Bedford,1540 DUNN RD,Suite 170,RALEIGH,NC,27614-9308,(919) 322-4270,2020/12/30 05:00:00+00,Restaurant,18894,-78.58619433,35.92539994,M
2665073,04092021934,CIRCLE K #2720457,705 E WILLIAMS ST ,,APEX,NC,27502,(919) 362-1164,2016/02/24 05:00:00+00,Food Stand,18896,-78.84527736,35.72350124,M
2665074,04092040396,Munchiez Hotdogs & Concessions (WCID #876),150 Fayetteville ST ,,RALEIGH,NC,27601,(919) 521-1091,2022/03/18 04:00:00+00,Pushcarts,18901,-78.63970962,35.77872217,M
2665075,04092016763,FIRST WATCH,6109 GLENWOOD AVE.,,RALEIGH,NC,27612,(919) 789-3347,2014/09/25 04:00:00+00,Restaurant,18904,-78.70249018,35.85532535,M
